Code Géographique;Région;Département;Libellé Géographique;Coordonnees;année;Naissances
59513;31;59;Roucourt;50.3279013406, 3.14688211688;2003;2
59515;31;59;Rouvignies;50.333483649, 3.44055794538;2012;7
59516;31;59;Rubrouck;50.8331982321, 2.36252595858;2006;15
59517;31;59;Les Rues-des-Vignes;50.0758341626, 3.23349040866;2006;6
59518;31;59;Ruesnes;50.2634217469, 3.5818116421;2007;3
59523;31;59;Sainghin-en-Mélantois;50.5877332144, 3.16342165677;2005;21
59529;31;59;Saint-Aubin;50.1709642642, 3.91201093007;2003;4
59532;31;59;Saint-Georges-sur-l'Aa;50.967052608, 2.15668818231;2007;3
59537;31;59;Saint-Martin-sur-Écaillon;50.2401464788, 3.51737991935;2007;5
59539;31;59;Saint-Pierre-Brouck;50.8950694199, 2.19025685455;2005;17
59544;31;59;Saint-Saulve;50.3750172475, 3.56642418912;2005;133
59546;31;59;Saint-Sylvestre-Cappel;50.7757055306, 2.55012081181;2003;17
59547;31;59;Saint-Vaast-en-Cambrésis;50.1944271461, 3.43509312626;2005;15
59551;31;59;Saméon;50.4772545596, 3.33248163784;2009;19
59551;31;59;Saméon;50.4772545596, 3.33248163784;2007;21
59552;31;59;Sancourt;50.2144498638, 3.19130962776;2009;2
59571;31;59;Solesmes;50.171784611, 3.51976547867;2009;63
59571;31;59;Solesmes;50.171784611, 3.51976547867;2003;60
59575;31;59;Sommaing;50.2674478954, 3.49584685724;2004;2
59577;31;59;Staple;50.7522593819, 2.44870670166;2012;8
59578;31;59;Steenbecque;50.6774388783, 2.48812239192;2004;25
59581;31;59;Steenwerck;50.6864176007, 2.76933714516;2004;41
59582;31;59;Strazeele;50.7237136693, 2.61971858959;2004;10
59584;31;59;Taisnières-sur-Hon;50.3215475622, 3.85119216193;2008;7
59586;31;59;Templeuve;50.5327534602, 3.17344214233;2008;48
59589;31;59;Thiant;50.2978015553, 3.43898383487;2004;29
59589;31;59;Thiant;50.2978015553, 3.43898383487;2012;36
59592;31;59;Thumeries;50.4729282172, 3.06360015777;2007;49
59593;31;59;Thun-l'Évêque;50.2257650605, 3.28109704734;2004;3
59598;31;59;Toufflers;50.6609540641, 3.23330964809;2013;29
59599;31;59;Tourcoing;50.7254418902, 3.15882757215;2005;1571
59599;31;59;Tourcoing;50.7254418902, 3.15882757215;2006;1663
59603;31;59;Trith-Saint-Léger;50.33056703, 3.48645305133;2009;77
59604;31;59;Troisvilles;50.1023251315, 3.47303644624;2004;7
59605;31;59;Uxem;51.0239750832, 2.49246889837;2004;12
59607;31;59;Vendegies-au-Bois;50.1780771295, 3.57802377396;2010;5
59610;31;59;Verchain-Maugré;50.2661390084, 3.46320478499;2012;13
59613;31;59;Vicq;50.4144657364, 3.6078304121;2006;18
59614;31;59;Viesly;50.1571125186, 3.45621053562;2004;16
59615;31;59;Vieux-Berquin;50.6932504715, 2.62068917125;2008;33
59618;31;59;Vieux-Reng;50.3213611397, 4.0463688859;2010;16
59620;31;59;Villers-au-Tertre;50.3020721089, 3.17587411198;2012;9
59622;31;59;Villers-en-Cauchies;50.2264212975, 3.39435479006;2008;19
59624;31;59;Villers-Outréaux;50.0297720966, 3.29193521329;2007;25
59627;31;59;Villers-Sire-Nicole;50.339831062, 4.01339230045;2004;9
59629;31;59;Vred;50.3939409921, 3.23217277359;2012;15
59630;31;59;Wahagnies;50.4837257649, 3.03028758206;2010;32
59630;31;59;Wahagnies;50.4837257649, 3.03028758206;2007;29
59636;31;59;Wambrechies;50.6957054596, 3.0473159475;2012;110
59637;31;59;Wandignies-Hamage;50.3972962992, 3.32367136058;2003;13
59639;31;59;Wargnies-le-Grand;50.3079420993, 3.65866407405;2005;19
59642;31;59;Warlaing;50.4093268684, 3.32433906396;2004;11
59645;31;59;Wasnes-au-Bac;50.2699499987, 3.25379518679;2008;2
59645;31;59;Wasnes-au-Bac;50.2699499987, 3.25379518679;2004;7
59647;31;59;Watten;50.833804191, 2.22588651794;2007;37
59653;31;59;Wavrin;50.5726224029, 2.93337226806;2004;105
59657;31;59;West-Cappel;50.9254100501, 2.50878268816;2007;9
59658;31;59;Wicres;50.5694195145, 2.86858974063;2007;4
59658;31;59;Wicres;50.5694195145, 2.86858974063;2013;7
59660;31;59;Willems;50.6306074254, 3.22916996988;2010;33
59660;31;59;Willems;50.6306074254, 3.22916996988;2011;31
59660;31;59;Willems;50.6306074254, 3.22916996988;2004;32
59661;31;59;Willies;50.1212728931, 4.10501451158;2004;2
59670;31;59;Don;50.5440489811, 2.91557809769;2005;21
59425;31;59;Neuville-en-Avesnois;50.1995093719, 3.57904088445;2011;4
59426;31;59;Neuville-en-Ferrain;50.7533162393, 3.15977251104;2008;100
59426;31;59;Neuville-en-Ferrain;50.7533162393, 3.15977251104;2011;96
59427;31;59;La Neuville;50.4968963031, 3.05358974895;2008;4
59428;31;59;Neuville-Saint-Rémy;50.1876980939, 3.21918185069;2005;41
59429;31;59;Neuville-sur-Escaut;50.2905014388, 3.35160622721;2003;35
59429;31;59;Neuville-sur-Escaut;50.2905014388, 3.35160622721;2005;29
59432;31;59;Niergnies;50.1416253963, 3.25613708021;2010;4
59433;31;59;Nieurlet;50.7949144222, 2.27990645597;2009;13
59433;31;59;Nieurlet;50.7949144222, 2.27990645597;2004;10
59434;31;59;Nivelle;50.4681563003, 3.46013569739;2006;13
59437;31;59;Noyelles-lès-Seclin;50.5729280386, 3.02238335303;2009;7
59439;31;59;Noyelles-sur-Sambre;50.1616211802, 3.79528710452;2011;4
59443;31;59;Ochtezeele;50.8191546724, 2.40052257312;2003;4
59446;31;59;Oisy;50.3522308671, 3.43281738814;2012;10
59447;31;59;Onnaing;50.3867147723, 3.59668401083;2006;128
59449;31;59;Orchies;50.4684491037, 3.23890685351;2012;99
59450;31;59;Ors;50.1050821078, 3.6311053836;2012;7
59457;31;59;Pérenchies;50.6700813687, 2.96867396183;2004;133
59457;31;59;Pérenchies;50.6700813687, 2.96867396183;2012;96
59463;31;59;Pitgam;50.9299079429, 2.34010090191;2006;6
59467;31;59;Pont-sur-Sambre;50.2317600389, 3.84512612151;2007;32
59468;31;59;Potelle;50.2386756413, 3.66509880886;2004;3
59472;31;59;Preux-au-Bois;50.1647138146, 3.6553638264;2012;15
59473;31;59;Preux-au-Sart;50.2886107324, 3.69910774088;2008;2
59483;31;59;Quiévelon;50.2350198423, 4.06805030291;2011;3
59484;31;59;Quiévrechain;50.3920521291, 3.65887590653;2004;81
59485;31;59;Quiévy;50.162969816, 3.42160576023;2007;21
59485;31;59;Quiévy;50.162969816, 3.42160576023;2013;30
59490;31;59;Rainsars;50.0704332931, 3.99772859383;2011;2
59493;31;59;Ramousies;50.1164251073, 4.03401363601;2007;3
59494;31;59;Raucourt-au-Bois;50.2067851455, 3.6560114776;2004;1
59500;31;59;Ribécourt-la-Tour;50.1039235945, 3.13170162173;2010;5
59502;31;59;Rieux-en-Cambrésis;50.2043374368, 3.35238504979;2013;18
59132;31;59;Carnières;50.1649512039, 3.34587128459;2007;12
59133;31;59;Carnin;50.5196965937, 2.96024467267;2011;7
59141;31;59;Cauroir;50.1720373952, 3.29914293305;2004;7
59143;31;59;La Chapelle-d'Armentières;50.6659536434, 2.89558804665;2011;106
59144;31;59;Château-l'Abbaye;50.4858024683, 3.47414949128;2005;12
59144;31;59;Château-l'Abbaye;50.4858024683, 3.47414949128;2006;12
59146;31;59;Chéreng;50.6108890768, 3.20972154636;2011;30
59147;31;59;Choisies;50.212677337, 4.04878255804;2005;1
59153;31;59;Condé-sur-l'Escaut;50.4678612037, 3.60589087978;2012;151
59154;31;59;Coudekerque-Village;50.9945680467, 2.42167016066;2003;10
59155;31;59;Coudekerque-Branche;51.0179541343, 2.39580832593;2004;288
59157;31;59;Cousolre;50.2372536419, 4.15308223751;2009;22
59157;31;59;Cousolre;50.2372536419, 4.15308223751;2003;25
59157;31;59;Cousolre;50.2372536419, 4.15308223751;2007;32
59163;31;59;Croix;50.6740689994, 3.15464041723;2010;313
59168;31;59;Cysoing;50.5639123041, 3.21398704215;2012;68
59169;31;59;Damousies;50.2195042293, 4.00850987305;2003;3
59174;31;59;Dimechaux;50.1970283505, 4.04666180439;2013;1
59174;31;59;Dimechaux;50.1970283505, 4.04666180439;2012;8
59175;31;59;Dimont;50.1830406458, 4.02228377235;2003;5
59179;31;59;Douchy-les-Mines;50.2994352925, 3.38947295524;2010;149
59183;31;59;Dunkerque;51.0307229078, 2.33752414095;2004;930
59185;31;59;Écaillon;50.3482315234, 3.21529635453;2009;27
59190;31;59;Élesmes;50.3048578036, 4.01140019092;2009;8
59192;31;59;Émerchicourt;50.3117441641, 3.25561088678;2008;16
59193;31;59;Emmerin;50.5908761975, 3.00549490357;2013;33
59194;31;59;Englefontaine;50.1933240477, 3.64157019307;2013;16
59198;31;59;Eppe-Sauvage;50.1185512931, 4.16530475504;2013;2
59199;31;59;Erchin;50.3168262116, 3.17348026694;2011;7
59201;31;59;Erquinghem-le-Sec;50.6103293262, 2.93381789085;2003;8
59204;31;59;Escarmain;50.2236333668, 3.54874778179;2010;8
59207;31;59;Escautpont;50.4239013457, 3.5531225813;2007;67
59209;31;59;Esnes;50.0953832001, 3.30848102705;2005;9
59211;31;59;Esquerchin;50.3859330394, 3.00649318201;2013;12
59211;31;59;Esquerchin;50.3859330394, 3.00649318201;2006;12
59212;31;59;Estaires;50.654423304, 2.72156583757;2009;82
59217;31;59;Eth;50.3253571369, 3.66687653832;2005;2
59220;31;59;Faches-Thumesnil;50.593618421, 3.07229537426;2006;230
59256;31;59;Fretin;50.5653657611, 3.1322045776;2008;57
59258;31;59;Genech;50.5285200565, 3.22237664062;2007;21
59259;31;59;Ghissignies;50.2277589853, 3.61633962969;2008;8
59261;31;59;Glageon;50.0506114879, 4.06404937092;2004;17
59262;31;59;Godewaersvelde;50.7950511501, 2.6455520339;2004;22
59265;31;59;Gommegnies;50.2650047987, 3.70836085584;2008;34
59266;31;59;Gondecourt;50.5478874512, 2.98009724993;2008;30
59267;31;59;Gonnelieu;50.059740161, 3.15907798363;2009;10
59275;31;59;Gruson;50.5924125411, 3.21559274036;2013;7
59277;31;59;Gussignies;50.3405832772, 3.74998509899;2003;4
59279;31;59;Halluin;50.7747480298, 3.12692474358;2007;297
59283;31;59;Hargnies;50.2577740991, 3.84173807004;2004;6
59285;31;59;Haspres;50.2650877152, 3.41176296658;2009;41
59287;31;59;Haucourt-en-Cambrésis;50.1068286942, 3.34360726309;2011;1
59288;31;59;Haulchin;50.3133069663, 3.42273486523;2011;21
59291;31;59;Hautmont;50.2478507103, 3.91948913803;2009;193
59293;31;59;Haverskerque;50.6403332971, 2.54677365157;2006;8
59295;31;59;Hazebrouck;50.7262967113, 2.53864301455;2009;250
59300;31;59;Hem-Lenglet;50.2528760846, 3.22719072906;2013;2
59303;31;59;Herlies;50.5816535581, 2.8531853808;2007;20
59305;31;59;Herzeele;50.8810801461, 2.53001631051;2008;22
59307;31;59;Holque;50.856500023, 2.2050645429;2011;18
59309;31;59;Hondschoote;50.971669311, 2.58828514944;2008;71
59311;31;59;Honnechy;50.0677939071, 3.48120463527;2007;12
59313;31;59;Hordain;50.2597936195, 3.32675271349;2006;20
59315;31;59;Houdain-lez-Bavay;50.3294305775, 3.78664727295;2013;11
59315;31;59;Houdain-lez-Bavay;50.3294305775, 3.78664727295;2012;9
59319;31;59;Hoymille;50.9727799567, 2.45547219579;2004;32
59321;31;59;Inchy;50.1219699248, 3.47168074868;2010;5
59322;31;59;Iwuy;50.233598422, 3.33623347454;2009;51
59324;31;59;Jeumont;50.2913767196, 4.10405698183;2005;144
59325;31;59;Jolimetz;50.2290109948, 3.67767939299;2007;4
59327;31;59;Lallaing;50.3864016974, 3.16880269409;2012;83
59328;31;59;Lambersart;50.6522053005, 3.02491174276;2006;382
59329;31;59;Lambres-lez-Douai;50.3542349649, 3.05466709825;2013;55
59332;31;59;Lannoy;50.666027423, 3.21037021622;2012;26
59342;31;59;Lez-Fontaine;50.1733832806, 4.06309065769;2005;2
59346;31;59;Lezennes;50.6111691928, 3.11824226491;2010;34
59360;31;59;Loos;50.608350368, 3.02066096506;2011;390
59360;31;59;Loos;50.608350368, 3.02066096506;2006;305
59363;31;59;Louvignies-Quesnoy;50.2165903097, 3.64008191069;2005;8
59368;31;59;La Madeleine;50.6548883138, 3.06963722507;2012;362
59375;31;59;Marchiennes;50.414280284, 3.26362216805;2009;56
59378;31;59;Marcq-en-Baroeul;50.6753348557, 3.10093583816;2010;514
59378;31;59;Marcq-en-Baroeul;50.6753348557, 3.10093583816;2011;521
59383;31;59;Marly;50.3452442077, 3.55000999792;2011;156
59385;31;59;Marpent;50.2913562157, 4.07637705799;2007;37
59386;31;59;Marquette-lez-Lille;50.67409511, 3.05886328577;2012;174
59390;31;59;Masny;50.341241582, 3.19548470018;2003;67
59392;31;59;Maubeuge;50.283630719, 3.96328053037;2010;492
59395;31;59;Mazinghien;50.049448426, 3.59700862525;2008;6
59396;31;59;Mecquignies;50.2704309321, 3.80248207777;2005;5
59398;31;59;Mérignies;50.5069205161, 3.12172446457;2005;20
59401;31;59;Méteren;50.7479005121, 2.67634884839;2013;21
59402;31;59;Millam;50.8559210958, 2.25120770329;2008;14
59402;31;59;Millam;50.8559210958, 2.25120770329;2009;11
59402;31;59;Millam;50.8559210958, 2.25120770329;2011;5
59404;31;59;Les Moëres;51.0240965472, 2.5473689484;2003;5
59406;31;59;Monceau-Saint-Waast;50.1717846537, 3.85726023625;2010;5
59408;31;59;Moncheaux;50.456566302, 3.08800670538;2005;17
59410;31;59;Mons-en-Baroeul;50.6432478699, 3.1087677878;2004;403
59410;31;59;Mons-en-Baroeul;50.6432478699, 3.1087677878;2005;400
59410;31;59;Mons-en-Baroeul;50.6432478699, 3.1087677878;2013;321
59292;31;59;Haveluy;50.3537384586, 3.40310314362;2011;56
59293;31;59;Haverskerque;50.6403332971, 2.54677365157;2005;16
59296;31;59;Hecq;50.1795272818, 3.65140738395;2003;5
59297;31;59;Hélesmes;50.3677526981, 3.35840586833;2012;25
59299;31;59;Hem;50.6548049456, 3.19305632608;2007;222
59301;31;59;Hergnies;50.4809811628, 3.53133874107;2007;68
59301;31;59;Hergnies;50.4809811628, 3.53133874107;2005;47
59305;31;59;Herzeele;50.8810801461, 2.53001631051;2005;21
59311;31;59;Honnechy;50.0677939071, 3.48120463527;2003;4
59314;31;59;Hornaing;50.3696239428, 3.33594044996;2006;51
59317;31;59;Houplines;50.6841292085, 2.92646496256;2013;132
59319;31;59;Hoymille;50.9727799567, 2.45547219579;2011;28
59321;31;59;Inchy;50.1219699248, 3.47168074868;2006;17
59323;31;59;Jenlain;50.3097021009, 3.63092596962;2006;20
59326;31;59;Killem;50.9575597067, 2.55978032528;2008;11
59328;31;59;Lambersart;50.6522053005, 3.02491174276;2008;364
59328;31;59;Lambersart;50.6522053005, 3.02491174276;2003;427
59328;31;59;Lambersart;50.6522053005, 3.02491174276;2004;378
59329;31;59;Lambres-lez-Douai;50.3542349649, 3.05466709825;2003;46
59332;31;59;Lannoy;50.666027423, 3.21037021622;2008;36
59333;31;59;Larouillies;50.0378159159, 3.93206496317;2013;4
59336;31;59;Lécluse;50.2765109082, 3.03054584973;2006;21
59342;31;59;Lez-Fontaine;50.1733832806, 4.06309065769;2008;1
59343;31;59;Lesquin;50.5892285666, 3.11191934713;2006;95
59344;31;59;Leval;50.180651266, 3.83355819928;2008;37
59347;31;59;Liessies;50.1049349578, 4.07726257108;2006;7
59349;31;59;Ligny-en-Cambrésis;50.1025067499, 3.37859262548;2009;27
59358;31;59;Looberghe;50.912741374, 2.2751678981;2013;15
59359;31;59;Loon-Plage;51.0012144614, 2.22304802432;2006;75
59360;31;59;Loos;50.608350368, 3.02066096506;2008;353
59366;31;59;Lynde;50.7186012441, 2.43465079994;2010;9
59371;31;59;Le Maisnil;50.6182693489, 2.87754636769;2010;9
59379;31;59;Marcq-en-Ostrevent;50.2876828642, 3.23484427567;2007;9
59382;31;59;Maretz;50.0450861132, 3.42038871212;2011;18
59383;31;59;Marly;50.3452442077, 3.55000999792;2010;166
59384;31;59;Maroilles;50.1319269189, 3.75814901282;2008;16
59386;31;59;Marquette-lez-Lille;50.67409511, 3.05886328577;2011;165
59402;31;59;Millam;50.8559210958, 2.25120770329;2005;4
59403;31;59;Millonfosse;50.4291924594, 3.37701536636;2003;5
59403;31;59;Millonfosse;50.4291924594, 3.37701536636;2005;4
59403;31;59;Millonfosse;50.4291924594, 3.37701536636;2006;8
59409;31;59;Monchecourt;50.3061963745, 3.21073984637;2011;35
59409;31;59;Monchecourt;50.3061963745, 3.21073984637;2004;34
59121;31;59;Cagnoncles;50.185423787, 3.31868765658;2007;6
59126;31;59;Cantin;50.3097701017, 3.1238994061;2011;22
59130;31;59;Cappelle-Brouck;50.8938368005, 2.22204306272;2005;22
59003;31;59;Aibes;50.233709404, 4.09622701433;2009;8
59004;31;59;Aix;50.498421043, 3.30536772065;2013;5
59009;31;59;Villeneuve-d'Ascq;50.6324372393, 3.1535257221;2006;875
59013;31;59;Anstaing;50.603523536, 3.18920215192;2009;7
59015;31;59;Arleux;50.2820675827, 3.11314479871;2007;28
59015;31;59;Arleux;50.2820675827, 3.11314479871;2012;35
59016;31;59;Armbouts-Cappel;50.981590247, 2.34855524915;2011;19
59016;31;59;Armbouts-Cappel;50.981590247, 2.34855524915;2013;17
59018;31;59;Arnèke;50.8416889858, 2.41843292762;2013;18
59022;31;59;Attiches;50.5138938279, 3.06223374765;2007;20
59022;31;59;Attiches;50.5138938279, 3.06223374765;2013;26
59026;31;59;Aubigny-au-Bac;50.2659759447, 3.16874604317;2006;22
59027;31;59;Aubry-du-Hainaut;50.3759590091, 3.4522066329;2004;15
59027;31;59;Aubry-du-Hainaut;50.3759590091, 3.4522066329;2013;12
59029;31;59;Auchy-lez-Orchies;50.480622996, 3.19519541331;2003;13
59032;31;59;Aulnoy-lez-Valenciennes;50.3261545044, 3.53764264287;2012;86
59034;31;59;Avelin;50.5397882047, 3.08608433822;2006;40
59035;31;59;Avesnelles;50.1056589526, 3.95096845588;2007;24
59037;31;59;Avesnes-les-Aubert;50.1911782213, 3.37676857334;2004;49
59038;31;59;Avesnes-le-Sec;50.2483988689, 3.37145460907;2012;26
59042;31;59;Bachy;50.5435916608, 3.26883958433;2012;12
59044;31;59;Baisieux;50.6111718868, 3.24121907398;2012;45
59046;31;59;Bambecque;50.9087831017, 2.56046766711;2005;10
59047;31;59;Banteux;50.0656630113, 3.18790046791;2010;5
59051;31;59;La Bassée;50.5397647046, 2.80910290453;2008;87
59056;31;59;Beaucamps-Ligny;50.6062622747, 2.9147903974;2012;10
59058;31;59;Beaufort;50.2183201415, 3.96567972154;2007;9
59061;31;59;Beaurepaire-sur-Sambre;50.0605483796, 3.79605984174;2005;5
59065;31;59;Bellignies;50.3225210245, 3.76276954523;2006;14
59066;31;59;Bérelles;50.2136798325, 4.10541703727;2008;3
59068;31;59;Berlaimont;50.2057229954, 3.79391306597;2011;33
59068;31;59;Berlaimont;50.2057229954, 3.79391306597;2012;42
59071;31;59;Bersée;50.4804538835, 3.15078397856;2008;18
59076;31;59;Bettignies;50.3323628525, 3.9686190609;2007;4
59079;31;59;Beuvrages;50.3883826633, 3.50595410504;2008;92
59079;31;59;Beuvrages;50.3883826633, 3.50595410504;2006;102
59080;31;59;Beuvry-la-Forêt;50.4499686964, 3.28271096457;2009;25
59083;31;59;Bissezeele;50.9131167962, 2.40661835313;2010;5
59329;31;59;Lambres-lez-Douai;50.3542349649, 3.05466709825;2005;53
59331;31;59;Landrecies;50.1205093509, 3.68851283044;2008;50
59337;31;59;Lederzeele;50.8134333231, 2.29316091241;2006;5
59338;31;59;Ledringhem;50.862026516, 2.44478876781;2008;16
59341;31;59;Lesdain;50.0926261924, 3.27595747456;2010;9
59341;31;59;Lesdain;50.0926261924, 3.27595747456;2004;7
59342;31;59;Lez-Fontaine;50.1733832806, 4.06309065769;2009;6
59345;31;59;Lewarde;50.3367323265, 3.16865198714;2004;36
59346;31;59;Lezennes;50.6111691928, 3.11824226491;2013;46
59350;31;59;Lille;50.6317183168, 3.04783272312;2009;3593
59354;31;59;Loffre;50.3537253099, 3.17227962058;2012;9
59358;31;59;Looberghe;50.912741374, 2.2751678981;2005;12
59359;31;59;Loon-Plage;51.0012144614, 2.22304802432;2009;90
59360;31;59;Loos;50.608350368, 3.02066096506;2007;328
59363;31;59;Louvignies-Quesnoy;50.2165903097, 3.64008191069;2010;12
59364;31;59;Louvil;50.5567255467, 3.18952793321;2007;8
59365;31;59;Louvroil;50.2577866904, 3.95387643411;2010;128
59366;31;59;Lynde;50.7186012441, 2.43465079994;2004;11
59369;31;59;Maing;50.3036687499, 3.48802239874;2013;47
59370;31;59;Mairieux;50.3136654011, 3.97327891565;2007;6
59371;31;59;Le Maisnil;50.6182693489, 2.87754636769;2004;5
59378;31;59;Marcq-en-Baroeul;50.6753348557, 3.10093583816;2012;519
59381;31;59;Maresches;50.2940290785, 3.57606019881;2011;10
59384;31;59;Maroilles;50.1319269189, 3.75814901282;2012;12
59393;31;59;Maulde;50.4952908946, 3.42538565597;2004;15
59393;31;59;Maulde;50.4952908946, 3.42538565597;2013;12
59394;31;59;Maurois;50.0727158621, 3.4590777682;2003;7
59396;31;59;Mecquignies;50.2704309321, 3.80248207777;2011;13
59398;31;59;Mérignies;50.5069205161, 3.12172446457;2008;19
59399;31;59;Merris;50.7178435961, 2.6572770613;2005;12
59399;31;59;Merris;50.7178435961, 2.6572770613;2013;12
59400;31;59;Merville;50.6449293889, 2.63582653422;2007;117
59404;31;59;Les Moëres;51.0240965472, 2.5473689484;2010;8
59404;31;59;Les Moëres;51.0240965472, 2.5473689484;2007;2
59406;31;59;Monceau-Saint-Waast;50.1717846537, 3.85726023625;2005;7
59584;31;59;Taisnières-sur-Hon;50.3215475622, 3.85119216193;2004;9
59588;31;59;Téteghem;51.0158652678, 2.45278368133;2008;65
59590;31;59;Thiennes;50.6509078196, 2.47577776887;2011;16
59592;31;59;Thumeries;50.4729282172, 3.06360015777;2006;52
59593;31;59;Thun-l'Évêque;50.2257650605, 3.28109704734;2008;5
59593;31;59;Thun-l'Évêque;50.2257650605, 3.28109704734;2006;5
59595;31;59;Thun-Saint-Martin;50.218482215, 3.30304020982;2008;11
59595;31;59;Thun-Saint-Martin;50.218482215, 3.30304020982;2012;8
59597;31;59;Tilloy-lez-Cambrai;50.2010948825, 3.21429536974;2010;3
59271;31;59;Grande-Synthe;51.0167874642, 2.29071143357;2008;346
59274;31;59;La Groise;50.0763719216, 3.6815589114;2006;4
59276;31;59;Guesnain;50.3483461671, 3.14816711364;2012;48
59277;31;59;Gussignies;50.3405832772, 3.74998509899;2006;5
59283;31;59;Hargnies;50.2577740991, 3.84173807004;2007;12
59288;31;59;Haulchin;50.3133069663, 3.42273486523;2004;29
